id,iso,lang,text,openai/gpt4,ISO code,ISO language name,native_speakers,writing_system,language_family,region,continent,ISO639P3code,Macroarea,Family,Subfamily,Genus,script_simplified,is_indo_european,xlm-roberta-base,bert-base-uncased,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,bigscience/bloom,StabilityAI/stablelm-base-alpha-7b,google/flan-t5-base,facebook/mbart-large-50,facebook/nllb-200-distilled-600M,EleutherAI/gpt-neox-20b,Xenova/gpt-4o,Xenova/claude-tokenizer,CohereForAI/aya-101,meta-llama/Meta-Llama-3-70B,mistralai/Mixtral-8x22B-v0.1,google/gemma-7b,simbolo-ai/multilingual-partial-syllable-tokenizer,Cohere/multilingual-22-12,Cohere/Cohere-embed-multilingual-v3.0,tokenized_text
10154,my-MM,Burmese,ကြက်ကချင်ချက် ပေါင်းအိုး ချက်နည်း,64,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,51.0,49.0,7.0,13.0,12.0,49.0,16,32,12,64,50,25,49,12,9,"[405, 262, 1153, 497, 411, 318, 638, 1165, 304, 1148, 411, 524]"
10157,my-MM,Burmese,ဟင်းထုတ်ချက်နည်းပြပါ,40,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,3.0,9.0,32.0,31.0,3.0,9.0,9.0,31.0,9,21,7,40,33,15,30,9,7,"[491, 267, 666, 411, 524, 270, 278]"
10162,my-MM,Burmese,ဝက်သားလုံးများ ချက်နည်းပြပါ,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,46.0,41.0,5.0,12.0,11.0,41.0,13,26,10,53,44,22,39,11,9,"[437, 262, 373, 427, 307, 1148, 411, 524, 270, 278]"
10169,my-MM,Burmese,ချက်ပြုတ်နည်း,26,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,3.0,7.0,20.0,19.0,3.0,7.0,6.0,19.0,5,12,5,26,20,10,19,6,4,"[1148, 411, 270, 355, 524]"
10186,my-MM,Burmese,ကြက်ရင်အုပ်တွေ ကို ငါဘယ်လောက်ကြာကြာ ကင်ရမလဲ,83,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,6.0,18.0,68.0,64.0,9.0,18.0,16.0,64.0,25,46,19,83,58,35,66,19,16,"[405, 262, 371, 738, 287, 361, 747, 1182, 268, 556, 755, 755, 288, 259, 1162, 1157, 425]"
10195,my-MM,Burmese,ဂဏန်းသား ပြုလုပ်နည်း,39,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,32.0,30.0,5.0,9.0,9.0,30.0,9,19,7,39,29,17,30,8,6,"[522, 1209, 301, 373, 791, 366, 524]"
10196,my-MM,Burmese,မြန်မာ ညစာအတွက်အကြံဉာဏ်တချို့လိုအပ်တယ်,75,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,4.0,17.0,65.0,60.0,5.0,17.0,13.0,60.0,24,40,13,75,59,33,58,17,15,"[476, 688, 439, 413, 1102, 1180, 1204, 1150, 606, 1154, 794, 324, 689, 290]"
10210,my-MM,Burmese,ကောမန့်တွေ လက်မခံတော့ပါ,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,40.0,37.0,5.0,12.0,11.0,37.0,12,20,9,45,38,20,34,11,9,"[288, 261, 1157, 1159, 363, 287, 467, 1157, 394, 322, 278]"
10218,my-MM,Burmese,ကြက်ဥပြုတ် အတွက်လိုအပ်တဲ့အချိန်ကဘယ်လောက်လဲ,83,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,4.0,15.0,69.0,65.0,5.0,15.0,15.0,65.0,22,44,16,83,67,33,64,16,13,"[405, 262, 1219, 270, 355, 946, 324, 689, 544, 452, 1153, 1182, 268, 556, 425]"
10237,my-MM,Burmese,ဗာဒံစေ့နို့ အတွက် လွယ်ကူသော ပြုလုပ်နည်း ကိုရှာပေးပါ,98,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,22.0,7.0,22.0,87.0,81.0,11.0,22.0,22.0,81.0,28,49,22,98,80,43,75,21,18,"[502, 1150, 1183, 1180, 1166, 414, 1159, 282, 946, 289, 438, 839, 367, 791, 366, 524, 361, 1145, 364, 278]"
10238,my-MM,Burmese,ကြက်ပေါင်း ချက်ပြုတ်နည်း ရှာပါ,58,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,46.0,45.0,7.0,13.0,11.0,45.0,16,30,12,58,43,23,44,12,9,"[405, 262, 603, 1148, 411, 270, 355, 524, 501, 1150, 278]"
10242,my-MM,Burmese,အစားအစာ ဟင်းချက်နည်း ရှာကြည့်ပါ,60,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,50.0,48.0,7.0,12.0,12.0,48.0,15,28,10,60,48,25,47,13,8,"[265, 375, 1165, 439, 491, 267, 411, 524, 501, 1150, 276, 632, 278]"
10245,my-MM,Burmese,ရှင်းရှင်း ငါနဲ့ စစ်တုရင် ကစားပါ,61,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,6.0,13.0,51.0,50.0,9.0,13.0,11.0,50.0,18,32,11,61,45,25,49,12,9,"[501, 267, 787, 747, 329, 610, 988, 371, 288, 375, 278]"
10255,my-MM,Burmese,စစ်တုရင် ကစားသလိုမျိုး မင်းအဲဒါကို ကစားလို့ရလား,91,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,6.0,19.0,83.0,71.0,9.0,19.0,16.0,71.0,25,43,17,91,64,34,70,17,14,"[610, 988, 371, 288, 375, 673, 398, 977, 1165, 1171, 660, 275, 288, 375, 357, 1162, 506]"
10267,my-MM,Burmese,စစ်တုရင် ပွဲလေး ကောင်းကောင်း တစ်ပွဲလောက် ကစားရင် ဘယ်လိုလဲ,109,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,8.0,19.0,91.0,85.0,13.0,19.0,17.0,85.0,31,54,19,109,80,42,86,15,14,"[610, 988, 371, 318, 365, 368, 855, 468, 410, 489, 556, 288, 375, 371, 987, 425]"
10273,my-MM,Burmese,solitaire ကိုဖွင့်လိုက်ပါ,33,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,5.0,8.0,29.0,28.0,5.0,8.0,10.0,28.0,10,17,9,33,28,13,33,8,6,"[1148, 1202, 1192, 1205, 903, 1191, 1194, 1040, 361, 406, 300, 404, 278]"
10279,my-MM,Burmese,ပြိုင်ပွဲ ဂိမ်း ကစားမယ်,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,37.0,36.0,7.0,9.0,9.0,36.0,13,22,8,44,32,18,34,9,4,"[332, 295, 489, 522, 644, 288, 375, 376]"
10290,my-MM,Burmese,ပင်ဘော ကစားကြရအောင်,37,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,33.0,29.0,5.0,11.0,7.0,29.0,10,18,9,37,22,14,29,8,7,"[318, 259, 629, 288, 375, 276, 1162, 431]"
10291,my-MM,Burmese,ပင့်ကူ ကိုစပြီးဆော့ပါ,41,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,38.0,35.0,5.0,11.0,11.0,35.0,10,21,10,41,34,18,30,11,9,"[318, 415, 839, 361, 1166, 317, 1176, 650, 278]"
10293,my-MM,Burmese,ငါနဲ့ ဂိမ်း တစ်ပွဲလောက်ကစားစေချင်တယ်,70,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,59.0,57.0,7.0,13.0,12.0,57.0,23,37,12,70,57,29,54,12,10,"[747, 329, 522, 644, 410, 489, 556, 1153, 375, 450, 497, 290]"
10295,my-MM,Burmese,ငါးခုမြောက် အဆင့်မှ ငါ့ရဲ့ ဘောလုံး ဂိမ်းကို ငါ ကစားချင်တယ်,110,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,9.0,21.0,96.0,91.0,15.0,21.0,19.0,91.0,34,56,21,110,93,48,86,17,16,"[747, 1149, 377, 911, 265, 1176, 415, 273, 747, 1160, 402, 352, 261, 427, 522, 644, 275, 747, 288, 375, 497, 290]"
10301,my-MM,Burmese,ဉာဏ်စမ်းဂိမ်း ကစားချင်တယ်,49,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,39.0,37.0,5.0,13.0,10.0,37.0,16,26,13,49,38,20,38,10,9,"[1148, 1204, 1150, 606, 1166, 320, 1193, 644, 288, 375, 497, 290]"
10303,my-MM,Burmese,ဂိမ်း ရှာပေး,23,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,4.0,7.0,20.0,19.0,5.0,7.0,6.0,19.0,8,12,6,23,17,10,17,7,3,"[522, 644, 501, 1150, 364]"
10324,my-MM,Burmese,ငါနဲ့ မြွေဂိမ်း ဆော့ပါ,42,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,5.0,11.0,38.0,39.0,7.0,11.0,11.0,39.0,13,24,11,42,39,19,31,12,8,"[747, 329, 374, 479, 1193, 644, 325, 650, 278]"
10327,my-MM,Burmese,ပဟေဠိ ဖြေရှင်းရအောင်,39,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,35.0,35.0,5.0,12.0,10.0,35.0,13,21,10,39,29,16,30,11,9,"[318, 1187, 1152, 1315, 1155, 715, 1152, 787, 1162, 431]"
10351,my-MM,Burmese,ငတတ်ပြား ဂိမ်း ဖွင့်ပါ,42,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,34.0,34.0,7.0,10.0,9.0,34.0,13,20,9,42,33,19,33,10,6,"[446, 572, 998, 522, 644, 1121, 415, 278]"
10361,my-MM,Burmese,ကျားထိုးကစားနည်း ကစားရအောင်,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,49.0,38.0,5.0,11.0,9.0,38.0,13,23,10,53,34,19,39,10,8,"[336, 263, 1019, 1153, 375, 524, 288, 375, 1162, 431]"
10364,my-MM,Burmese,ဂိမ်းများ ကို ကစားပါ,38,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,34.0,29.0,7.0,9.0,8.0,29.0,8,18,9,38,27,15,29,8,5,"[522, 644, 307, 361, 288, 375, 278]"
10367,my-MM,Burmese,coc ဂိမ်းမှာ ရန်သူနေရာကို ယူပေးနိုင်လား,70,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,62.0,58.0,9.0,16.0,14.0,58.0,20,34,13,70,49,29,57,15,12,"[1148, 1211, 1192, 1211, 522, 644, 302, 753, 346, 718, 275, 1078, 364, 323, 506]"
10374,my-MM,Burmese,ကျေးဇူးပြု၍ ကျွန်ုပ်နှင့်အတူ စစ်တုရင် ကစားပါ,86,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,7.0,17.0,74.0,69.0,9.0,17.0,13.0,69.0,24,45,18,86,65,40,66,12,12,"[336, 272, 1207, 326, 444, 1223, 456, 313, 678, 1165, 534, 610, 988, 371, 288, 375, 278]"
10388,my-MM,Burmese,အဲ့သံစဉ်နာမည် ကို ပေးနိုင်မလား,58,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,51.0,48.0,7.0,13.0,11.0,48.0,19,30,10,58,43,24,45,13,10,"[265, 269, 952, 492, 443, 455, 361, 783, 323, 1157, 506]"
10397,my-MM,Burmese,ခြင်းလုံး,18,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,5.0,3.0,5.0,16.0,14.0,3.0,5.0,4.0,14.0,4,8,3,18,16,7,12,4,2,"[1148, 391, 427]"
10412,my-MM,Burmese,millionaires ကိုကစားကြရအောင်,33,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,31.0,25.0,5.0,9.0,9.0,25.0,9,16,8,33,18,13,37,9,7,"[1148, 1215, 1194, 1205, 1205, 954, 1191, 1194, 1196, 805, 361, 1153, 375, 276, 1162, 431]"
10415,my-MM,Burmese,စကားဝှက်ကစားနည်း ကစားကြရအောင်,57,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,51.0,41.0,5.0,13.0,10.0,41.0,15,26,10,57,36,22,44,11,10,"[1046, 1185, 1168, 262, 1153, 375, 524, 288, 375, 276, 1162, 431]"
10424,my-MM,Burmese,ငါ့ရဲ့ ဈေးဝယ်ရန် စာရင်း ပေါ်ကပစ္စည်းတွေကိုစာရင်းလုပ်ပါ olly,107,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,20.0,8.0,20.0,91.0,89.0,12.0,20.0,21.0,89.0,32,59,19,107,83,47,88,22,15,"[747, 1160, 402, 1148, 1295, 272, 1185, 268, 477, 530, 516, 318, 449, 1153, 1158, 1010, 417, 439, 516, 366, 278, 1148, 1192, 1205, 1205, 1227]"
10449,my-MM,Burmese,နောက် ရက်သတ္တပတ် မှာ နေပြည်တော် ကိုသွားမယ့်ခရီး ကို ငါဖျက်ချင်တယ်,124,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,9.0,19.0,104.0,97.0,15.0,19.0,21.0,97.0,38,65,22,124,94,49,99,19,16,"[551, 612, 1163, 643, 1154, 668, 754, 523, 484, 345, 361, 382, 1157, 1172, 363, 1170, 690, 361, 747, 1055, 262, 497, 290]"
10450,my-MM,Burmese,ဒီနေ့ ငါ့ရဲ့ ဈေးဝယ်ရန် စာရင်းကဘာတွေလဲ,71,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,63.0,62.0,9.0,16.0,16.0,62.0,23,44,15,71,66,33,56,15,12,"[393, 430, 747, 1160, 402, 1148, 1295, 272, 1185, 268, 477, 530, 516, 1153, 458, 287, 425]"
10453,my-MM,Burmese,ဈေးဝယ်ရန် စာရင်း မှ ပေါင်မုန့် ကိုဖြတ်ပါ,76,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,61.0,63.0,11.0,18.0,18.0,63.0,22,43,18,76,57,30,61,16,14,"[1148, 1295, 272, 1185, 268, 477, 530, 516, 814, 318, 321, 259, 1157, 441, 1160, 361, 840, 278]"
10457,my-MM,Burmese,ဗော့ကာကိုငါ့ရဲ့ ပျော်ပွဲရွှင်ပွဲအတွက်ဈေးဝယ်ခြင်း စာရင်းသို့ထည့်ပါ,128,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,26.0,5.0,26.0,112.0,108.0,7.0,26.0,24.0,108.0,41,68,24,128,112,52,92,27,22,"[502, 650, 440, 275, 1156, 1175, 1160, 402, 770, 337, 489, 1162, 419, 259, 489, 413, 1295, 272, 1185, 268, 391, 530, 516, 493, 1181, 395, 278]"
10458,my-MM,Burmese,ဝယ်ရန်ပစ္စည်းများ စာရင်း ကိုဖယ်ရှားပါ,72,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,5.0,15.0,60.0,58.0,7.0,15.0,14.0,58.0,18,38,13,72,56,27,56,16,11,"[437, 268, 477, 1158, 1010, 307, 530, 516, 361, 1178, 268, 737, 278]"
10468,my-MM,Burmese,စာရင်း အသစ်တစ်ခုဖန်တီးနိုင်ပါသလား,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,54.0,51.0,5.0,10.0,11.0,51.0,17,32,10,65,44,24,51,11,6,"[530, 516, 459, 271, 639, 1178, 264, 1154, 279, 323, 278, 1163, 506]"
10470,my-MM,Burmese,ပြီးခဲ့သောအပတ် က ဝယ်ယူခဲ့သောပစ္စည်းများ အစားအစာ စာရင်း ဖယ်လိုက်ပါ,125,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,24.0,8.0,24.0,109.0,104.0,13.0,24.0,23.0,104.0,30,65,21,125,102,51,99,23,18,"[925, 328, 367, 1165, 668, 288, 437, 268, 475, 328, 367, 1158, 1010, 307, 265, 375, 1165, 439, 530, 516, 385, 268, 404, 278]"
10475,my-MM,Burmese,မြင်ခဲ့ရတာပေါ်မူတည်ပါတယ်,48,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,3.0,10.0,41.0,40.0,3.0,10.0,9.0,40.0,13,28,8,48,41,21,36,9,7,"[374, 259, 328, 728, 463, 716, 732, 584]"
10486,my-MM,Burmese,စာရင်း ကို ရှင်းလင်းဖယ်ရှားပါ,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,46.0,44.0,7.0,12.0,11.0,44.0,14,27,10,56,42,18,43,12,8,"[530, 516, 361, 501, 267, 863, 1178, 268, 737, 278]"
10488,my-MM,Burmese,စာရင်း လုပ်ပါ,25,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,6.0,4.0,6.0,20.0,20.0,5.0,6.0,6.0,20.0,6,12,4,25,18,11,20,5,3,"[530, 516, 454, 278]"
10496,my-MM,Burmese,ငါဘယ် ကုန်စုံဆိုင်တွေ ကို စာရင်းပြုစုထားလဲ,81,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,71.0,64.0,9.0,16.0,15.0,64.0,23,44,16,81,61,33,62,16,12,"[747, 1182, 268, 288, 441, 810, 540, 287, 361, 530, 516, 444, 453, 351, 425]"
10506,my-MM,Burmese,ငါ့ရဲ့ စာရင်းများ ကဘာတွေလဲ,50,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,5.0,11.0,46.0,42.0,7.0,11.0,11.0,42.0,15,28,11,50,45,23,38,11,8,"[747, 1160, 402, 530, 516, 307, 288, 458, 287, 425]"
10518,my-MM,Burmese,ဘာ စာရင်းများ ရနိုင်သလဲ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,38.0,36.0,7.0,9.0,9.0,36.0,11,22,8,44,32,17,35,10,6,"[545, 530, 516, 307, 305, 323, 1163, 425]"
10520,my-MM,Burmese,စာရင်း ကိုရှာပြီး ပန်းသီး ကိုဖယ်ပါ,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,6.0,14.0,56.0,52.0,9.0,14.0,13.0,52.0,15,35,14,65,47,26,50,15,10,"[530, 516, 361, 1145, 317, 318, 301, 860, 361, 1178, 268, 278]"
10521,my-MM,Burmese,ငါ့ရဲ့ ရှေးဟောင်းအင်္ဂလိပ် သီချင်းများစာရင်းကိုဖျက်ပါ,104,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,5.0,18.0,91.0,87.0,7.0,18.0,19.0,87.0,30,56,20,104,86,40,76,21,16,"[747, 1160, 402, 501, 272, 1187, 314, 1165, 762, 1164, 469, 1111, 559, 307, 439, 516, 275, 1055, 262, 278]"
10526,my-MM,Burmese,ကျေးဇူးပြု၍ စာရင်း ကိုဖယ်ရှားပါ,61,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,6.0,14.0,55.0,49.0,7.0,14.0,12.0,49.0,17,33,15,61,48,25,45,11,10,"[336, 272, 1207, 326, 444, 1223, 530, 516, 361, 1178, 268, 737, 278]"
10529,my-MM,Burmese,ဒီ အရာကို စာရင်း ထဲသို့ ထည့်ပါ,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,7.0,14.0,48.0,48.0,11.0,14.0,11.0,48.0,15,29,12,56,49,24,46,11,8,"[393, 265, 331, 275, 530, 516, 340, 1171, 493, 340, 632, 278]"
10532,my-MM,Burmese,ငါလုပ်ခဲ့တဲ့နောက်ဆုံးစာရင်းငါးခုကဘာတွေလဲ,80,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,3.0,14.0,74.0,64.0,3.0,14.0,16.0,64.0,20,45,12,80,71,36,57,17,12,"[747, 366, 725, 636, 432, 439, 516, 1156, 1142, 377, 1153, 458, 287, 425]"
10539,my-MM,Burmese,ငါ့ကိုနောက်ဆုံးတင်ထားတဲ့စာရင်းပို့ပါ,72,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,3.0,11.0,66.0,56.0,3.0,11.0,11.0,56.0,17,36,10,72,55,27,50,11,9,"[747, 1160, 275, 636, 432, 460, 756, 439, 516, 989, 278]"
